재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기 3분기 3개월,당기 3분기 누적,전기 3분기 3개월,전기 3분기 누적,전기,전전기
"손익계산서, 기능별 분류 - 연결재무제표",[086980],쇼박스,코스닥시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,2017-09-30,3분기보고서,KRW,ifrs_Revenue,매출액,53532011617,76202604783,34138820491,86619415786,,
"손익계산서, 기능별 분류 - 연결재무제표",[086980],쇼박스,코스닥시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,2017-09-30,3분기보고서,KRW,ifrs_CostOfSales,매출원가,41252531493,60810319516,26380569939,67886434450,,
"손익계산서, 기능별 분류 - 연결재무제표",[086980],쇼박스,코스닥시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,2017-09-30,3분기보고서,KRW,ifrs_GrossProfit,매출총이익,12279480124,15392285267,7758250552,18732981336,,
"손익계산서, 기능별 분류 - 연결재무제표",[086980],쇼박스,코스닥시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,2017-09-30,3분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,2495465156,7160537225,2420383737,6345096782,,
"손익계산서, 기능별 분류 - 연결재무제표",[086980],쇼박스,코스닥시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,2017-09-30,3분기보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),9784014968,8231748042,5337866815,12387884554,,
"손익계산서, 기능별 분류 - 연결재무제표",[086980],쇼박스,코스닥시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,2017-09-30,3분기보고서,KRW,dart_OtherGains,기타손익,-12264243,-702225160,-56906890,-15601726,,
"손익계산서, 기능별 분류 - 연결재무제표",[086980],쇼박스,코스닥시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,2017-09-30,3분기보고서,KRW,ifrs_FinanceIncome,금융수익,188210759,821251659,185173012,826785109,,
"손익계산서, 기능별 분류 - 연결재무제표",[086980],쇼박스,코스닥시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,2017-09-30,3분기보고서,KRW,entity00303794_udf_IS_2017119123347490_IncomeStatementAbstract,지분법이익,496957079,497238395,303046575,697349843,,
"손익계산서, 기능별 분류 - 연결재무제표",[086980],쇼박스,코스닥시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,2017-09-30,3분기보고서,KRW,entity00303794_udf_IS_2017119123355400_IncomeStatementAbstract,지분법손실,-24825523,264030480,-29896273,197841670,,
"손익계산서, 기능별 분류 - 연결재무제표",[086980],쇼박스,코스닥시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossBeforeTax,법인세비용차감전순이익(손실),10481744086,8583982456,5799075785,13698576110,,
"손익계산서, 기능별 분류 - 연결재무제표",[086980],쇼박스,코스닥시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,2017-09-30,3분기보고서,KRW,ifrs_IncomeTaxExpenseContinuingOperations,법인세비용,104409060,456359703,1600667173,3053836978,,
"손익계산서, 기능별 분류 - 연결재무제표",[086980],쇼박스,코스닥시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLoss,분기순이익(손실),10377335026,8127622753,4198408612,10644739132,,
"손익계산서, 기능별 분류 - 연결재무제표",[086980],쇼박스,코스닥시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,2017-09-30,3분기보고서,KRW,entity00303794_udf_IS_20171110115513499_ProfitLoss,   지배기업소유주지분,10377335026,8127622753,4198408612,10645312737,,
"손익계산서, 기능별 분류 - 연결재무제표",[086980],쇼박스,코스닥시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,2017-09-30,3분기보고서,KRW,entity00303794_udf_IS_20171110115545285_ProfitLoss,   비지배지분,,,,-573605,,
"손익계산서, 기능별 분류 - 연결재무제표",[086980],쇼박스,코스닥시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,2017-09-30,3분기보고서,KRW,ifrs_EarningsPerShareAbstract,주당이익 [abstract],,,,,,
"손익계산서, 기능별 분류 - 연결재무제표",[086980],쇼박스,코스닥시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,2017-09-30,3분기보고서,KRW,ifrs_BasicEarningsLossPerShare,   기본주당순이익(손실),166,130,67,171,,
"손익계산서, 기능별 분류 - 연결재무제표",[086980],쇼박스,코스닥시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,2017-09-30,3분기보고서,KRW,ifrs_DilutedEarningsLossPerShare,   희석주당순이익(손실),166,130,67,171,,
"손익계산서, 기능별 분류 - 연결재무제표",[004970],신라교역,유가증권시장상장법인,31,어로 어업,12,2017-09-30,3분기보고서,KRW,ifrs_Revenue,수익(매출액),1.18774E+11,2.90779E+11,80093205699,2.23949E+11,,
"손익계산서, 기능별 분류 - 연결재무제표",[004970],신라교역,유가증권시장상장법인,31,어로 어업,12,2017-09-30,3분기보고서,KRW,ifrs_CostOfSales,매출원가,96706736619,2.38522E+11,64535345160,1.84326E+11,,
"손익계산서, 기능별 분류 - 연결재무제표",[004970],신라교역,유가증권시장상장법인,31,어로 어업,12,2017-09-30,3분기보고서,KRW,ifrs_GrossProfit,매출총이익,22067470626,52256811386,15557860539,39622494591,,
"손익계산서, 기능별 분류 - 연결재무제표",[004970],신라교역,유가증권시장상장법인,31,어로 어업,12,2017-09-30,3분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,13925064523,35659991224,10601225189,32450613923,,
"손익계산서, 기능별 분류 - 연결재무제표",[004970],신라교역,유가증권시장상장법인,31,어로 어업,12,2017-09-30,3분기보고서,KRW,dart_OperatingIncomeLoss,영업이익,8142406103,16596820162,4956635350,7171880668,,
"손익계산서, 기능별 분류 - 연결재무제표",[004970],신라교역,유가증권시장상장법인,31,어로 어업,12,2017-09-30,3분기보고서,KRW,ifrs_FinanceIncome,금융수익,2528610262,8212093393,2386090242,8593577159,,
"손익계산서, 기능별 분류 - 연결재무제표",[004970],신라교역,유가증권시장상장법인,31,어로 어업,12,2017-09-30,3분기보고서,KRW,ifrs_FinanceCosts,금융원가,75457733,240595418,92989094,371138794,,
"손익계산서, 기능별 분류 - 연결재무제표",[004970],신라교역,유가증권시장상장법인,31,어로 어업,12,2017-09-30,3분기보고서,KRW,entity00135962_udf_IS_2017116171251271_IncomeStatementAbstract,지분법손익,2755737053,2673857326,-2280257768,-4840251596,,
"손익계산서, 기능별 분류 - 연결재무제표",[004970],신라교역,유가증권시장상장법인,31,어로 어업,12,2017-09-30,3분기보고서,KRW,dart_OtherGains,기타수익,12364716488,16565344915,1464852761,31819050363,,
"손익계산서, 기능별 분류 - 연결재무제표",[004970],신라교역,유가증권시장상장법인,31,어로 어업,12,2017-09-30,3분기보고서,KRW,dart_OtherLosses,기타비용,390990323,14552981100,16869315601,24637628687,,
"손익계산서, 기능별 분류 - 연결재무제표",[004970],신라교역,유가증권시장상장법인,31,어로 어업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossBeforeTax,법인세비용차감전순이익(손실),25325021850,29254539278,-10434984110,17735489113,,
"손익계산서, 기능별 분류 - 연결재무제표",[004970],신라교역,유가증권시장상장법인,31,어로 어업,12,2017-09-30,3분기보고서,KRW,ifrs_IncomeTaxExpenseContinuingOperations,법인세비용(이익),5200785951,6312873547,-2546387340,4313771728,,
"손익계산서, 기능별 분류 - 연결재무제표",[004970],신라교역,유가증권시장상장법인,31,어로 어업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLoss,당기순이익(손실),20124235899,22941665731,-7888596770,13421717385,,
"손익계산서, 기능별 분류 - 연결재무제표",[004970],신라교역,유가증권시장상장법인,31,어로 어업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossAttributableToAbstract,당기순이익(손실)의 귀속 [abstract],,,,,,
"손익계산서, 기능별 분류 - 연결재무제표",[004970],신라교역,유가증권시장상장법인,31,어로 어업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossAttributableToOwnersOfParent,   지배기업 소유주지분,20124232364,22941659679,-7888596634,13421716874,,
"손익계산서, 기능별 분류 - 연결재무제표",[004970],신라교역,유가증권시장상장법인,31,어로 어업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossAttributableToNoncontrollingInterests,   비지배지분,3535,6052,-136,511,,
"손익계산서, 기능별 분류 - 연결재무제표",[004970],신라교역,유가증권시장상장법인,31,어로 어업,12,2017-09-30,3분기보고서,KRW,ifrs_EarningsPerShareAbstract,주당이익 [abstract],,,,,,
"손익계산서, 기능별 분류 - 연결재무제표",[004970],신라교역,유가증권시장상장법인,31,어로 어업,12,2017-09-30,3분기보고서,KRW,ifrs_BasicEarningsLossPerShare,   기본및희석주당이익,1258,1434,-493,839,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_Revenue,수익(매출액),1.24718E+11,3.58686E+11,1.02747E+11,2.96221E+11,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_RevenueFromSaleOfGoods,   재화의 판매로 인한 수익(매출액),1.21119E+11,3.50728E+11,97980658684,2.85895E+11,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_RevenueFromSaleOfGoodsProduct,      제품매출액,88310379661,2.59038E+11,70958151631,2.10661E+11,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_RevenueFromSaleOfGoodsMerchandise,      상품매출액,32808783314,91690327410,27022507053,75233804337,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_OtherRevenue,   기타수익(매출액),3599228979,7957428124,4766046953,10326380556,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_CostOfSales,매출원가,1.08986E+11,3.14978E+11,89388729301,2.58871E+11,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_CostOfSalesFromSaleOfGoods,   재화의 판매로 인한 수익(매출액)에 대한 매출원가,1.08986E+11,3.14978E+11,89388729301,2.58871E+11,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_CostOfSalesFromSaleOfGoodsProduct,      제품매출원가,78585773704,2.31967E+11,63870144730,1.89698E+11,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_CostOfSalesFromSaleOfGoodsMerchandises,      상품매출원가,30399951593,83010414585,25518584571,69172270348,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_GrossProfit,매출총이익,15732666657,43707964077,13357976336,37350297686,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,9930542123,28864330350,10821714579,28585600007,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_SalariesWages,   급여,3659700131,10670438011,3114289742,9408970010,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_ProvisionForSeveranceIndemnities,   퇴직급여,183248635,580884057,255312603,728711137,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_EmployeeBenefits,   복리후생비,492790323,1638182281,643288447,1880951402,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_InsurancePremiums,   보험료,193462563,342616022,67654669,218412677,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_DepreciationExpense,   감가상각비,503379037,1505644088,483939495,1480805025,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_AmortisationExpense,   무형자산상각비,4638900,13734705,2075632,6539335,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_BadDebtExpenses,   대손상각비(대손충당금환입),-35885682,-76416291,495001630,230026534,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_Commissions,   지급수수료,1814045804,5137285384,1161196537,3273045293,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_AdvertisingExpenses,   광고선전비,44382713,155358145,51660878,231094272,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_TrainingExpenses,   교육훈련비,21745563,74631189,26411707,105754080,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_VehicleMaintenanceExpenses,   차량유지비,50460816,170070603,68303552,206285318,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_PublicationExpenses,   도서인쇄비,7092226,30928036,6156661,40614443,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_EntertainmentExpenses,   접대비,120434145,324870609,87172240,234350838,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_RentalExpenses,   임차료,163999776,443970568,159389321,495733408,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_CommunicationExpenses,   통신비,34857505,97489504,41619077,124376492,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_FreightExpenses,   운반비,822426544,2141920145,475067076,1911495295,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_TaxesDues,   세금과공과,165439975,470443654,109663667,426099722,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_SupplyExpenses,   소모품비,110793603,289476743,191485790,513625320,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_UtilityExpenses,   수도광열비,17885701,54280219,16130932,55558121,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_RepairExpenses,   수선비,6264877,14019985,118193469,375058273,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_OrdinaryDevelopmentExpense,   경상개발비,1162368957,3691470053,1638632558,4211748081,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_TravelExpenses,   여비교통비,248326933,652871676,119093421,547980833,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_ProductWarrantyExpensesRecovery,   판매보증비,-3108392,-8885284,1165291778,1190478850,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_ExportOverallExpense,   수출제비용,1826,296286,435412,1415483,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_PersonalExpense,   인건비,8494000,23199769,25834213,57175176,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_MiscellaneousExpenses,   기타판매비와관리비,133295644,425550193,298414072,629294589,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,entity00136226_udf_IS_2017111318520740_IncomeStatementAbstract,지분법투자이익(손실),507715098,192852772,-437076515,-476571526,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),6309839632,15036486499,2099185242,8288126153,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_OtherGains,기타이익,989242604,7599524829,1925532000,4687238355,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,   유형자산처분이익,11654184,20109223,81415560,175699766,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_GainsOnDisposalsOfIntangibleAssets,   무형자산처분이익,0,0,0,16000000,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_GainsOnDisposalsOfHeldForTradingFinancialAssets,   단기매매금융자산처분이익,351351157,1530273466,1017998755,2727365871,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_GainsOnValuationOfHeldForTradingFinancialAssets,   단기매매금융자산평가이익,0,81509596,397475373,547570616,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_GainsOnDisposalsOfAvailableForSaleFinancialAssets,   매도가능금융자산처분이익,0,0,0,5974380,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_AmortizationOnNegativeGoodwill,   염가매수차익,0,3784732356,0,0,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_GainsFromCommission,   수입수수료,17761488,56821055,7816283,18935645,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_LentIncome,   수입임대료,169859500,550967204,143676000,437577000,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_DividendIncomeNonOperating,   배당금수익,4573949,48632251,5583600,135319911,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_MiscellaneousIncome,   잡이익,412204236,1504641588,271125642,622094581,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,entity00136226_udf_IS_201711136221829_OtherGains,   기타의 영업외수익,21838090,21838090,440787,700585,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_OtherLosses,기타손실,1200249539,3707242763,1165020471,3852271920,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,   유형자산처분손실,82668426,152355858,0,18321051,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,entity00136226_udf_IS_20171113683714_OtherLosses,   유형자산폐기손실,91217,1573924,0,0,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_ImpairmentLossesOnIntangibleAssets,   무형자산손상차손,0,121845889,0,0,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_LossesOnDisposalOfHeldForTradingFinancialAssets,   단기매매금융자산처분손실,581424684,1311132451,1073700021,2621490559,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_LossesOnValuationOfHeldForTradingFinancialAssets,   단기매매금융자산평가손실,394482380,383830266,0,326443544,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_LossesOnDisposalOfAvailableForSaleFinancialAssets,   매도가능금융자산처분손실,0,0,1218813,0,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,entity00136226_udf_IS_20171113644447_OtherLosses,   영업권손상차손,0,1441514784,0,0,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_Donations,   기부금,73257168,112408120,23301730,230429480,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_MiscellaneousLosses,   잡손실,59014383,170183677,66723580,653899898,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,entity00136226_udf_IS_2017111364783_OtherLosses,   기타의 영업외비용,9311281,12397794,76327,1687388,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_FinanceIncome,금융수익,1567933799,5156164414,1334740433,4110662132,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_InterestIncomeFinanceIncome,   이자수익,18845637,60454076,95642338,374558939,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_GainsOnForeignCurrencyTransactionsFiancialIncome,   외환차익(금융수익),1549088162,3291386144,749699989,1900326737,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_GainsOnForeignExchangeTranslationsFinancialIncome,   외화환산이익(금융수익),0,1804324194,489398106,1835776456,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_FinanceCosts,금융원가,2793505660,8035616835,3239450999,9021836398,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_InterestExpenseFinanceExpense,   이자비용,1069341119,3345421400,1141226348,3470014180,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_LossesOnForeignCurrencyTransactionsFiancialExpense,   외환차손(금융원가),1290849346,3333984342,1196390102,2785201306,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_LossesOnForeignExchangeTranslationsFinancialExpense,   외화환산손실(금융원가),414604298,1295564176,890558772,2733253707,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,dart_LossesOnDispositionOfReceivablesFinancialExpense,   매출채권처분손실(금융원가),18710897,60646917,11275777,33367205,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossBeforeTax,법인세비용차감전순이익(손실),4873260836,16049316144,954986205,4211918322,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_IncomeTaxExpenseContinuingOperations,법인세비용,1214958191,3699854613,373675825,1193879366,,
"손익계산서, 기능별 분류 - 연결재무제표",[065350],신성델타테크,코스닥시장상장법인,285,가정용 기기 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossFromContinuingOperations,계속영업이익(손실),3658302645,12349461531,581310380,3018038956,,
